id,length,day,sleep_measurement_count,sleep_length_mean,sleep_length_std,sleep_start_mean,sleep_start_std,sleep_end_mean,sleep_end_std,sleep_enmo_mean_mean,sleep_enmo_mean_std,sleep_enmo_std_mean,sleep_enmo_std_std,sleep_light_mean_mean,sleep_light_mean_std,sleep_light_std_mean,sleep_light_std_std
0983654b,2244,33.0,,,,,,,,,,,,,,,
099e3614,18371,29.0,,,,,,,,,,,,,,,
09b29113,33189,23.0,23,9.428260869565218,0.4744862927262157,21.044565217391302,0.5041657819654904,6.472826086956523,0.43702692598513004,0.005920607739061541,0.0019183104810578332,0.009082101022257753,0.0019994592852963637,5.598841858460651,4.517189503090568,1.6129072828461295,1.4655787919108936
0a418b57,17785,34.0,,,,,,,,,,,,,,,
0a431608,21554,24.0,,,,,,,,,,,,,,,
0b4014f0,60623,42.0,,,,,,,,,,,,,,,
0b50f3fa,33625,23.0,17,9.395098039215688,1.4821714164843207,21.525980392156864,1.1733953373211687,6.921078431372551,0.5841520864729656,0.005352311486460617,0.0026268048478237595,0.009291072280200966,0.0023330591713568586,5.989484772070866,5.743878154044379,2.740238482461256,2.982559032750572
0b518637,17360,30.0,,,,,,,,,,,,,,,
0b7d7aec,33895,24.0,0,,,,,,,,,,,,,,
0b7d9da6,20387,43.0,,,,,,,,,,,,,,,
0bd89878,30775,35.0,,,,,,,,,,,,,,,
0bfe4fc9,32037,22.0,18,9.227777777777776,0.9800293446320214,17.117592592592594,10.553526120697617,9.012037037037036,0.7217192818950552,0.007047746967922987,0.003125441204359527,0.013396304100751877,0.004277756157124488,11.389819383595311,12.406758856789603,5.3761605901850595,6.681377770500974
0c4e2d68,19300,60.0,,,,,,,,,,,,,,,
0c4eabac,6972,67.0,,,,,,,,,,,,,,,
0c98f822,32457,23.0,7,9.702380952380953,2.750966641076816,21.417857142857144,0.5455932162994309,7.120238095238095,2.245339087765503,0.007400427114011282,0.0033956219248856495,0.01294573862105608,0.0010093997730807336,11.895358703121092,6.112794447429507,3.578650712966919,2.8094139684543227
0cbe4e54,32378,23.0,20,8.285,1.0986953986193662,8.879166666666668,11.040298160807621,8.764166666666666,1.3360638160162248,0.008409471256714936,0.003927034881742099,0.013348927022889256,0.003964370759614758,7.629088440643654,5.685730383928285,2.879002232849598,2.893664987935311
0d01bbf2,22444,35.0,,,,,,,,,,,,,,,
0d279d77,33502,23.0,11,10.01060606060606,0.8219986728589153,21.18257575757576,0.43654983401183206,7.193181818181818,1.0002348209144176,0.004639299212631999,0.0015552812695859295,0.00784802187064832,0.001273642701552959,13.507841098270427,24.011832852791937,6.114259917627681,12.990026839666662
0d4800c8,30733,22.0,,,,,,,,,,,,,,,
0d4fa8f4,26421,36.0,,,,,,,,,,,,,,,
0d570d3e,18761,13.0,0,,,,,,,,,,,,,,
0d924604,25810,36.0,,,,,,,,,,,,,,,
0e3b0bd2,30205,21.0,0,,,,,,,,,,,,,,
0ec403df,3146,39.0,,,,,,,,,,,,,,,
0ed2a3c8,32560,23.0,12,9.173611111111112,1.3224643802526541,21.380555555555556,0.8233441703781123,6.554166666666667,0.7148894454332917,0.004230370480811239,0.0016022299413606198,0.006682025423894326,0.0015413990201876896,9.450129653331986,8.766347152148546,4.947650911907355,4.654455218969183
0eddd8e5,30015,21.0,20,9.048333333333334,0.9035650638229679,21.494999999999997,0.3676064511457545,6.543333333333334,0.8355041899727303,0.00397774485667784,0.0013171819585904084,0.008007132355123759,0.0017872273070259881,9.18496258427841,8.91025589142909,2.455828548595309,2.6088820004991664
0f6b71c4,31316,22.0,5,15.563333333333333,2.535125462597681,18.258333333333333,0.9883347386162019,9.821666666666667,2.163439904925076,0.0033120681529966237,0.0023768883799450934,0.005682090483605862,0.003836125784638751,0.27039407497098,0.18075526444355508,0.021410849317908286,0.0034874771818294886
0fbb3ca5,17612,32.0,,,,,,,,,,,,,,,
101774f0,28130,34.0,,,,,,,,,,,,,,,
101c27f1,16848,30.0,,,,,,,,,,,,,,,
108b8659,32297,22.0,21,9.680952380952382,0.763676882557264,20.14325396825397,0.39093565689341697,5.8242063492063485,0.7463704060778289,0.00640548684915172,0.002036775809252299,0.007396064853916566,0.0011747651853653124,4.773687437408357,5.761785100571793,2.0881587760079476,3.1677760319419628
10ad8c48,33423,23.0,18,8.47962962962963,0.8212766157594645,16.466666666666665,10.087232676601417,7.612962962962963,1.1344113321203169,0.006992589916169316,0.00240588841197624,0.010884648033728203,0.0019229393629715344,13.811459893509472,15.443161229480744,4.73265187897616,5.4857380067167965
10e46254,20850,34.0,,,,,,,,,,,,,,,
119d7562,28697,39.0,,,,,,,,,,,,,,,
119e181e,34708,24.0,19,9.047368421052632,0.8091731635299074,20.89517543859649,5.102343261447119,7.205701754385965,0.5705277813724225,0.007134999536794334,0.002839143365726831,0.011074742718942855,0.003925903886239754,9.470153824609797,9.431440181780733,3.2746147387906124,3.988343228687136
11be5d2e,34225,24.0,14,9.04047619047619,3.185294162412461,7.26547619047619,8.759226428118389,9.448809523809524,1.9897570427399143,0.004171479519734439,0.0014373596863188373,0.008297909076126027,0.0024264137062274317,55.431093669451236,96.29584194823448,26.57452614392553,45.749429913685894
11f9b26c,33091,23.0,16,10.1875,0.8767258112706319,20.41041666666667,5.386281872257281,8.097916666666668,0.7930455827355047,0.007321325799902833,0.0026388956820347564,0.011026247404515743,0.0009776857362242828,6.28661318163518,10.901078769751413,3.594178408384323,6.379936857726264
12380b06,33833,23.0,21,8.744444444444445,2.787717770932052,3.406746031746032,6.041134240360241,9.86547619047619,1.7319270852352386,0.006512891615688806,0.003389402057794121,0.009642916604033894,0.004561711219219497,39.006551956464115,146.62794071972496,52.0550766871089,225.30142629506332
1301f65d,32971,23.0,22,9.634848484848483,2.037848935232512,21.297474747474748,0.35677072965050516,6.932323232323234,1.8869079142002334,0.004046387490675152,0.001614916238834161,0.007739320741331374,0.0021726796701926165,10.127329842798972,13.834505523531057,4.09407991882075,5.254998128780175
1314bc8c,32111,22.0,21,9.37063492063492,1.3780814437501385,20.675793650793647,6.591302088928502,8.332142857142859,0.9806824640208957,0.0034923536566811375,0.0008394211258226765,0.009764847301301501,0.0022358105770749646,13.044234300778886,16.79777102633882,7.182555910377276,11.873723094507934
137baaec,28675,20.0,0,,,,,,,,,,,,,,
13eee030,29531,34.0,,,,,,,,,,,,,,,
13fca10c,32281,22.0,8,7.716666666666667,1.4728225789980096,15.058333333333334,11.38301784405591,7.775,1.7472881482502742,0.002997193033898281,0.0013927934545964506,0.00943586474750191,0.002230998757411846,20.5910728327507,17.435062870457475,6.361839532852173,7.157605284344318
14391970,11842,40.0,,,,,,,,,,,,,,,
144a9a79,32206,22.0,21,8.451587301587303,0.9337187412870579,19.587698412698412,7.931380895534706,7.4678571428571425,0.7217565653892866,0.004074394402612452,0.0015821656485969177,0.007607059797183389,0.0018971461316813504,4.879650621188146,4.458485886312065,0.9096936173737049,0.8826354443282274
14568d61,22313,16.0,1,9.533333333333333,,21.808333333333334,,7.341666666666667,,0.0008189934135868296,,0.004819558002054691,,7.601788127061092,,0.2091718465089798,
1470a1df,34542,24.0,20,9.283333333333335,1.0191155436102768,20.725833333333334,4.967792392734417,7.209166666666666,0.9209941710770461,0.0028496245369236607,0.001093103492309987,0.007486720441374928,0.002792834900747225,10.61836921075614,14.36831454464753,3.281007754430175,5.114094998022268
14a6e58e,10672,29.0,,,,,,,,,,,,,,,
14b3d6e5,27895,35.0,,,,,,,,,,,,,,,
15227eef,33123,23.0,18,9.592206790123457,1.844921360482249,6.709645061728396,9.333875359594506,10.968518518518518,1.6555229303273051,0.005721539469239007,0.00188895346289168,0.010612324345856905,0.0023290906447787267,8.99900820625751,9.850747886854538,3.35300213098526,3.720200536791047
154d1191,14838,10.0,10,9.934999999999999,3.503776181616656,20.70666666666667,2.2455367254144796,6.6416666666666675,1.498785516573788,0.007164120566438573,0.00475596584511283,0.009723328845575452,0.0020044183714531083,11.761211783012195,12.720984241832344,4.592875437438488,5.454005260056336
15dbc929,32668,23.0,21,10.4,1.881333746751667,19.88293650793651,1.1737477848472653,6.282936507936507,0.9466552089626323,0.0036111854007953932,0.0018324730599541298,0.009064328313494721,0.0029427745159412424,7.197298958800004,5.188581879549754,3.0927523706285727,2.732379642144674
15f217a6,27806,31.0,,,,,,,,,,,,,,,
15f2e240,17215,25.0,,,,,,,,,,,,,,,
1606f203,33535,23.0,18,9.13425925925926,1.0563606320949026,20.59444444444444,5.124646488684554,7.062037037037038,0.8019289562268901,0.0049497066269647725,0.0023934382465231876,0.010351483865330616,0.003604982488901711,5.613073304122292,4.899091698648044,2.1648638107710414,2.3217682096259593
1649ce22,21470,39.0,,,,,,,,,,,,,,,
17c1ae23,4249,8.0,,,,,,,,,,,,,,,
1837456f,28510,38.0,,,,,,,,,,,,,,,
18b8b2f6,33864,23.0,18,9.079629629629629,1.5639688448198625,19.68333333333333,7.113115590140007,7.429629629629629,0.7998530411497204,0.005357513654529403,0.004477078408728391,0.008868967467505071,0.0030385248571622885,9.454919790943755,7.262472323466392,3.7072741422388287,2.9593696830390996
19098ef0,21900,15.0,2,9.591666666666665,0.8603132504436329,21.93888888888889,0.8131727983645312,7.530555555555556,1.6734860488081615,0.005644357783038853,0.0007944867014068093,0.012449519243091345,0.0015689170943625384,14.476176984058995,13.641149402407008,6.90758740901947,6.465339542800486
1911731d,31330,22.0,20,10.635000000000002,1.6443941631320302,21.089444444444446,1.136419945441675,7.724444444444444,1.0746426034483274,0.003966246930036699,0.0015234606125161705,0.01072036848636344,0.005167929433318515,10.933302717962622,14.752817199700523,5.954542292654514,8.270865361651397
19455336,31430,22.0,6,11.933333333333332,2.631328350641343,20.016666666666666,2.0075067455262343,7.949999999999999,0.9381275677291088,0.006186377017506295,0.0052728481513007065,0.009053309176427623,0.004479157990446513,8.16474030226599,3.5420628410271204,6.454931224385898,9.620338152431488
1957153d,13036,48.0,,,,,,,,,,,,,,,
1a803bfe,32730,23.0,3,17.127777777777776,2.762362783587294,19.252777777777776,2.8846496674126128,12.380555555555555,0.2009237924447228,0.002901924176020624,0.0014123179441274066,0.004333330978018542,0.0037344350878732815,4.969250120565701,1.182217808519357,1.6553576240936916,2.611193604212258
1aae1de3,33772,24.0,8,8.716666666666667,1.6034684627740925,14.272916666666667,11.367073158141444,7.989583333333334,1.3056482152190774,0.004797764570224896,0.0016680725139603233,0.00940273265587166,0.0011093354228393917,8.407811188486084,6.75498217221421,2.6949163861572742,3.5202336791515463
1aff6762,30304,21.0,6,10.983333333333334,2.8272680177946423,21.33055555555556,2.389552879298334,8.313888888888888,2.3932466712876947,0.0016481795746697127,0.002010017145292014,0.0038977784376281,0.004791793828313916,4.905978056707274,3.9622622643959264,2.1736934036016464,2.292744483537008
1b2eea8f,19012,13.0,10,7.561666666666666,2.2592887824421948,5.036666666666667,9.494465736924306,7.798333333333335,1.8743591497421783,0.003725102890053688,0.0011900876014617476,0.008669956773519515,0.002022441323357657,8.018458753248588,5.192714073741323,2.607602572441101,2.421581412264677
1b329556,33497,23.0,23,8.585507246376812,0.6472807211834832,22.50833333333333,0.5968773963408446,7.093840579710145,0.41250357659380243,0.004220185709574511,0.0011795989118929915,0.0076764385296922664,0.001968618297231677,3.7803237850743074,3.575439015706698,1.4883251254973204,1.6607209746195024
1b5b34bc,32960,23.0,9,7.966666666666667,0.9235348757175695,12.995370370370372,11.17342388145048,7.628703703703703,1.2739859196462064,0.006691960414602187,0.003133474008097971,0.013261124284731017,0.0032495087167447195,9.787036845767847,15.885908272806075,4.971595288150841,8.584054246985973
1b6fb363,33504,23.0,5,8.679999999999998,1.9544251783523914,14.038333333333336,11.970190985202459,8.318333333333333,1.1007320796229716,0.0063086734155464105,0.0007311784379709729,0.009451218508183956,0.002275034313637098,8.253353440656454,4.875621790571325,2.9298608541488647,1.0458420672038888
1c063ebc,28139,33.0,,,,,,,,,,,,,,,
1c23295e,36877,26.0,2,9.866666666666667,2.286311925836503,23.391666666666666,0.5892556509887887,9.258333333333333,2.875567576825293,0.008104176970043016,0.00247378430679652,0.009776966646313667,0.0032181713503429046,3.1302989357236592,1.1785365123197784,4.636760950088501,0.8203189482582064
1c5ba087,5246,84.0,,,,,,,,,,,,,,,
1cd37b36,34419,24.0,0,,,,,,,,,,,,,,
1d78b3c3,32382,22.0,20,8.564166666666667,1.3976408171633976,21.640833333333333,0.7230635562886215,6.205000000000001,1.1897540165441935,0.007283902850773643,0.0027421703913293976,0.013477641600184142,0.005877760212692546,14.522416158476323,24.769249257756595,5.347392782568932,5.518045030428806
1e08b1dc,5233,49.0,,,,,,,,,,,,,,,
1e5f6199,18275,29.0,,,,,,,,,,,,,,,
1e87baed,23773,30.0,,,,,,,,,,,,,,,
1eda934b,23561,33.0,,,,,,,,,,,,,,,
1eea8df2,32010,22.0,,,,,,,,,,,,,,,
1eedf45e,32298,22.0,7,9.397619047619047,1.8293752366897709,9.927380952380954,11.432043288783232,9.039285714285715,1.8918790524783422,0.005603364175697561,0.001981594846336525,0.010277985129505396,0.001645058057109644,7.206468748385526,6.771017935311488,2.6522708322320665,3.263740415079624
1f2164a4,35781,25.0,24,9.577777777777778,0.7881622154980585,20.688888888888886,0.7066910487088985,6.266666666666667,0.48945399925968974,0.008810499341929037,0.004194850682534353,0.014513119783562919,0.006158236356472518,3.122674959484504,2.453654375729406,1.114630278820793,1.108984593354009
1f5835cd,33083,23.0,19,9.407894736842106,0.5761560686694078,21.982894736842102,0.810984929702968,7.39078947368421,0.7519824351977934,0.005376265267821106,0.0026957152941418593,0.007728372210342633,0.0026621276816805495,15.954700007483513,15.294318431397157,8.09015439058605,8.522705856473248
1f65fa82,34753,24.0,21,9.161111111111111,1.6547602489428739,18.332936507936513,7.626451809050339,6.9226190476190474,0.8272827965072317,0.006235178802581196,0.004981712733617788,0.009879337224577154,0.004450811660662554,8.780544159965796,11.20573708093204,3.2357082948798226,5.278636257643426
1f7bd44c,33868,24.0,8,11.747916666666667,2.598342534880924,20.3625,1.5121400266898102,8.110416666666667,1.2640460830207105,0.0071022111070112,0.003905398824599582,0.011543698521563783,0.006208309770785484,27.81072490864358,29.909067553978993,22.24722445011139,19.331705153182895
1fc07a80,32287,22.0,21,9.31984126984127,1.0387976362605613,21.176587301587304,0.7801870281809351,6.496428571428571,0.47586596085285676,0.007941708869575724,0.0019056928234044556,0.012389899586283025,0.0026068142184682884,25.421695833369025,61.956281891933465,8.9026306612151,23.16495081325628
1fed3943,35492,25.0,24,9.960416666666665,0.6680205907468988,21.317361111111115,0.8607796034786696,7.277777777777776,0.617355014696319,0.0045521282329903335,0.0014548158682352469,0.007246752133748184,0.0019398562871304809,11.29700075131935,12.113102235839252,12.879751925046245,30.12298323628847
214f46e8,33473,23.0,22,7.671212121212121,1.5579475527759516,8.92878787878788,11.3643773375545,7.872727272727272,1.4059707849040988,0.013074776264680281,0.0025273966255300664,0.02843465478244153,0.006072813343494652,4.93828785782722,5.177675028020227,1.6680705032565377,1.5066669645601907
215ca39b,32448,23.0,22,8.533333333333331,0.9254771399164522,16.6780303030303,10.10740290849205,7.756818181818184,1.303119061375164,0.004853625882541045,0.0011451819405097865,0.00809147141196511,0.0009733018592969746,6.712914674646266,7.894606067291589,2.0616842691193926,3.2974798171668414
218faf6f,24479,40.0,,,,,,,,,,,,,,,
21a76448,22979,36.0,,,,,,,,,,,,,,,
21eb6d47,32019,22.0,2,6.9,3.7005254882095993,1.25,0.6481812160876684,8.15,4.348706704297267,0.011993976482909608,0.0027366573189499944,0.01653419341892004,0.005146466060879233,4.456901147083301,2.070378960720364,0.7588604688644409,0.20005675995272026
221e37e0,33287,23.0,6,11.436111111111112,2.4087667814480107,21.238888888888887,1.8352540443784369,8.674999999999999,2.60516580832946,0.0059364020130874854,0.00196530432628418,0.015906439085180562,0.02213767087891902,80.79730892459537,108.56581059523526,81.37560172875722,111.45386196982999
22375702,3586,53.0,,,,,,,,,,,,,,,
224fc39a,23384,55.0,,,,,,,,,,,,,,,
22536a61,33769,23.0,18,12.220370370370368,2.3659316419743153,19.352777777777774,1.1403330553501383,7.5731481481481495,2.2314367780441673,0.0005071689880156988,0.0007691492186317542,0.0062183831767268,0.007610980089880538,4.565122969477113,5.080144172785223,4.259711772203445,4.602140063567429
22b4191a,29117,35.0,,,,,,,,,,,,,,,
22c72c4e,33032,23.0,1,10.3,,20.608333333333334,,6.908333333333333,,0.004582402572186715,,0.00740106962621212,,9.582440101566695,,4.99467134475708,
22f43a12,31820,22.0,22,9.423484848484849,0.8610418675320599,21.011363636363637,0.6015991995686141,6.434848484848485,0.9145597589384484,0.005922912863075441,0.0019367458585551718,0.012023725885559212,0.004281756374654383,13.628662755844436,18.207157263927684,5.488124211572788,9.900336111872354
233b9425,33232,23.0,15,8.991111111111113,1.7777266857737637,17.85277777777778,8.387981923009892,7.643888888888887,1.2112053989800897,0.008329272672583534,0.004358689740640623,0.012947262435530623,0.005197633642337673,24.694963267922855,26.46816893804693,4.727478414277235,6.389268376911718
23567787,34501,24.0,1,7.816666666666666,,22.958333333333332,,6.775,,0.002041928065215585,,0.008274825289845467,,22.7133141609482,,8.461226463317871,
23dafdab,33500,23.0,6,10.470833333333333,2.973913200182921,4.791666666666667,9.361154961981038,11.262500000000001,3.664278578383472,0.005903313567413017,0.0018572079661234241,0.019346482896556456,0.015344680421769417,9.676440567803555,5.9571635207309495,4.757066701849301,3.289234655497265
23e024bd,34801,24.0,2,15.711805555555555,7.017052710524836,18.104861111111113,4.388972507114835,9.816666666666666,2.6280802034100024,0.0006013645121942236,0.0006921903311110639,0.003593515313696116,0.00262520906732247,6.530762137102862,7.0297524830214275,2.198436200618744,1.478697987713672
24398aed,34977,24.0,,,,,,,,,,,,,,,
2496c491,34762,24.0,21,8.219841269841268,2.015472229250085,11.974999999999998,11.417979243281184,7.6234126984126975,1.5767926725714871,0.005846320005807273,0.0024479058642618806,0.010597410101798318,0.0020328379743696163,8.976131419008032,11.173341940742143,10.082477553259759,27.46809742737919
24a3b16d,33038,23.0,21,8.546825396825398,1.371886566492562,21.348809523809525,4.874210965857196,7.038492063492064,0.6052919187287297,0.0052701206485587775,0.0018774288998352222,0.008687284819426992,0.0022807308842457165,6.8380257066214245,7.436212106748477,1.9683481554190319,2.3493757276512874
24ab10c6,33668,23.0,17,9.600000000000001,2.361143790623519,20.741666666666667,1.2071977422480913,6.341666666666666,1.5287181449393037,0.0052954146072526735,0.0035372731788655435,0.01180646343923667,0.0037186913085142602,10.631589780854355,8.89691380479273,3.283938919358394,2.7515157604450167
25849c6c,32813,23.0,20,8.818333333333332,1.7158352611118741,15.243333333333334,10.12880626600534,7.261666666666666,1.2534350462647352,0.0034080417484347253,0.0019260571327595693,0.007609047618461773,0.0026215872286195455,11.94002620322585,15.418802505977398,3.737177164852619,6.635753870854747
25eba023,31391,22.0,1,9.65,,20.206944444444446,,5.856944444444444,,0.0046936474158249765,,0.011874501593410969,,24.202876536133786,,5.229669570922852,
260f542b,28168,50.0,,,,,,,,,,,,,,,
26190ddd,28058,34.0,,,,,,,,,,,,,,,
26aeacdf,16485,31.0,,,,,,,,,,,,,,,
2760be91,31953,22.0,21,9.354761904761904,2.7972463784206245,20.554365079365077,4.832229485335087,7.051984126984128,1.463277107789189,0.009054954659359512,0.0069972942827242245,0.011806454520583862,0.005186972282635953,5.9521117405335255,5.291674897791363,2.4049449946199144,2.4795184068876113
278e8a51,5105,35.0,,,,,,,,,,,,,,,
27d7e5e4,25782,18.0,,,,,,,,,,,,,,,
2812951b,13421,74.0,,,,,,,,,,,,,,,
2840643b,6044,30.0,,,,,,,,,,,,,,,
2898269f,28637,32.0,,,,,,,,,,,,,,,
28e973b1,32163,22.0,19,9.557017543859649,2.9390795768291764,20.73552631578947,5.383207803049426,7.5557017543859635,1.8182736959182895,0.005122123800892005,0.001206667630314807,0.011285923470399882,0.0023808614525940783,6.237800956194336,6.901557491719866,3.173897913412044,4.24366282385166
29587a31,32703,23.0,9,10.140740740740743,0.9629999102598579,21.68425925925926,0.8653881238717517,7.824999999999999,0.39756201472921865,0.0069926299202477055,0.0040652662720112274,0.009840483045587057,0.004274049356726431,4.598590382640591,8.123762275863552,2.387237972683377,4.115559807822296
29b37b4a,18396,31.0,,,,,,,,,,,,,,,
29c54890,36158,25.0,23,8.715217391304348,0.7352061664312548,21.612681159420294,4.3847538238469,7.371376811594205,0.7393683579453386,0.005284454116212889,0.0016454857658476467,0.00995312592662547,0.0013527926058739582,8.842091335191837,8.254871243487889,3.364243079786715,4.172642985001034
